detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
2956,417,610062,,,蒜蓉生蚝,0,1,49,,2016/8/111:05:00,,,,0,,,caipu/104001.jpg,1442
2958,417,609957,,,蒙古烤羊腿,0,1,48,,2016/8/111:07:00,,,,0,,,caipu/202003.jpg,1442
2961,417,609950,,,大蒜苋菜,0,1,30,,2016/8/111:07:00,,,,0,,,caipu/303001.jpg,1442
2966,417,610038,,,芝麻烤紫菜,0,1,25,,2016/8/111:11:00,,,,0,,,caipu/105002.jpg,1442
2968,417,610003,,,蒜香包,0,1,13,,2016/8/111:11:00,,,,0,,,caipu/503002.jpg,1442
1899,301,610019,,,白斩鸡,0,1,88,,2016/8/111:15:00,,,,0,,,caipu/204002.jpg,1095
1902,301,609991,,,香烤牛排,0,1,55,,2016/8/111:19:00,,,,0,,,caipu/201001.jpg,1095
1906,301,609983,,,干锅田鸡,0,1,88,,2016/8/111:22:00,,,,0,,,caipu/205003.jpg,1095
1907,301,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016/8/111:22:00,,,,0,,,caipu/205001.jpg,1095
1908,301,610030,,,番茄有机花菜,0,1,32,,2016/8/111:23:00,,,,0,,,caipu/304004.jpg,1095
1910,301,610011,,,白饭/大碗,0,1,10,,2016/8/111:31:00,,,,0,,,caipu/601005.jpg,1095
2916,413,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/112:42:00,,,,0,,,caipu/101001.jpg,1147
2919,413,609965,,,葱姜炒蟹,0,1,109,,2016/8/112:43:00,,,,0,,,caipu/102005.jpg,1147
2921,413,609936,,,皮蛋瘦肉粥,0,1,16,,2016/8/112:43:00,,,,0,,,caipu/602002.jpg,1147
2923,413,609978,,,爆炒鳝碌,0,1,55,,2016/8/112:44:00,,,,0,,,caipu/106003.jpg,1147
2925,413,609983,,,干锅田鸡,0,1,88,,2016/8/112:44:00,,,,0,,,caipu/205003.jpg,1147
2927,413,610050,,,番茄甘蓝,0,1,33,,2016/8/112:45:00,,,,0,,,caipu/301004.jpg,1147
2926,413,609984,,,重庆特色油烧兔,0,1,69,,2016/8/112:45:00,,,,0,,,caipu/205004.jpg,1147
2928,413,610013,,,番茄炖秋葵,0,1,35,,2016/8/112:46:00,,,,0,,,caipu/302002.jpg,1147
2930,413,610032,,,长城窖酿解百纳红酒干红葡萄酒,0,1,35,,2016/8/112:48:00,,,,0,,,caipu/401001.jpg,1147
2932,413,609973,,,紫薯面包卷,0,1,20,,2016/8/112:49:00,,,,0,,,caipu/502003.jpg,1147
2934,413,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016/8/112:50:00,,,,0,,,caipu/601001.jpg,1147
2938,415,609964,,,避风塘炒蟹,0,1,48,,2016/8/112:51:00,,,,0,,,caipu/102004.jpg,1166
2935,413,609992,,,番茄炖牛腩,0,1,35,,2016/8/112:51:00,,,,0,,,caipu/201002.jpg,1147
2936,413,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/112:52:00,,,,0,,,caipu/302001.jpg,1147
2940,415,610064,,,花蛤蒸蛋,0,1,37,,2016/8/112:52:00,,,,0,,,caipu/104003.jpg,1166
2937,413,610023,,,啤酒鸭,0,1,48,,2016/8/112:53:00,,,,0,,,caipu/204006.jpg,1147
2939,413,609931,,,焖猪手,0,1,58,,2016/8/112:54:00,,,,0,,,caipu/203002.jpg,1147
2643,392,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016/8/112:58:00,,,,0,,,caipu/203001.jpg,1094
2942,415,609959,,,小炒羊腰,0,1,36,,2016/8/112:59:00,,,,0,,,caipu/202005.jpg,1166
2652,392,609936,,,皮蛋瘦肉粥,0,1,16,,2016/8/112:59:00,,,,0,,,caipu/602002.jpg,1094
2650,392,609935,,,山药养生粥,0,1,19,,2016/8/112:59:00,,,,0,,,caipu/602001.jpg,1094
2943,415,609957,,,蒙古烤羊腿,0,1,48,,2016/8/112:59:00,,,,0,,,caipu/202003.jpg,1166
2654,392,609937,,,冰糖红豆薏米粥,0,1,15,,2016/8/112:59:00,,,,0,,,caipu/602003.jpg,1094
2649,392,609934,,,芹菜炒腰花,0,1,18,,2016/8/112:59:00,,,,0,,,caipu/203005.jpg,1094
2656,392,609938,,,小米南瓜粥,0,1,13,,2016/8/112:59:00,,,,0,,,caipu/602004.jpg,1094
2657,392,609939,,,香菇鸡肉粥,0,1,15,,2016/8/113:00:00,,,,0,,,caipu/602005.jpg,1094
2664,392,609943,,,剁椒鱼头,0,1,55,,2016/8/113:00:00,,,,0,,,caipu/103004.jpg,1094
2667,392,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,,2016/8/113:00:00,,,,0,,,caipu/404001.jpg,1094
2665,392,609944,,,水煮鱼,0,1,65,,2016/8/113:00:00,,,,0,,,caipu/103005.jpg,1094
2946,415,610016,,,五彩藕苗,0,1,35,,2016/8/113:01:00,,,,0,,,caipu/302005.jpg,1166
2669,392,609946,,,蒜蓉生蚝,0,1,38,,2016/8/113:01:00,,,,0,,,caipu/404002.jpg,1094
2675,392,609948,,,露露无糖杏仁露,0,1,7,,2016/8/113:02:00,,,,0,,,caipu/404004.jpg,1094
2670,392,609947,,,北冰洋汽水,0,1,5,,2016/8/113:02:00,,,,0,,,caipu/404003.jpg,1094
2948,415,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016/8/113:02:00,,,,0,,,caipu/203001.jpg,1166
2677,392,609949,,,意文柠檬汁,0,1,13,,2016/8/113:02:00,,,,0,,,caipu/404005.jpg,1094
2680,392,609950,,,大蒜苋菜,0,1,30,,2016/8/113:03:00,,,,0,,,caipu/303001.jpg,1094
2684,392,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/113:04:00,,,,0,,,caipu/303003.jpg,1094
2682,392,609951,,,炝炒大白菜,0,1,29,,2016/8/113:04:00,,,,0,,,caipu/303002.jpg,1094
2689,392,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/113:05:00,,,,0,,,caipu/304001.jpg,1094
2693,392,609956,,,孜然羊排,0,1,88,,2016/8/113:05:00,,,,0,,,caipu/202002.jpg,1094
2687,392,609953,,,凉拌菠菜,0,1,27,,2016/8/113:05:00,,,,0,,,caipu/303004.jpg,1094
2695,392,609957,,,蒙古烤羊腿,0,1,48,,2016/8/113:06:00,,,,0,,,caipu/202003.jpg,1094
2950,415,609955,,,红酒炖羊肉,0,1,108,,2016/8/113:06:00,,,,0,,,caipu/202001.jpg,1166
2729,392,609968,,,油焖麻辣虾,0,1,65,,2016/8/113:06:00,,,,0,,,caipu/101003.jpg,1094
2697,392,609958,,,香辣爆羊肝,0,1,28,,2016/8/113:06:00,,,,0,,,caipu/202004.jpg,1094
2952,415,610071,,,42度海之蓝,0,1,99,,2016/8/113:07:00,,,,0,,,caipu/401004.jpg,1166
2733,392,609989,,,青岛啤酒罐装,0,1,7,,2016/8/113:07:00,,,,0,,,caipu/403004.jpg,1094
2951,415,610011,,,白饭/大碗,0,1,10,,2016/8/113:07:00,,,,0,,,caipu/601005.jpg,1166
2953,415,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,,2016/8/113:08:00,,,,0,,,caipu/404001.jpg,1166
2535,381,609996,,,牛尾汤,0,1,40,,2016/8/113:13:00,,,,0,,,caipu/201006.jpg,1243
2539,381,609994,,,独家薄荷鲜虾牛肉卷,0,1,45,,2016/8/113:13:00,,,,0,,,caipu/201004.jpg,1243
2542,381,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/113:15:00,,,,0,,,caipu/302001.jpg,1243
2544,381,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016/8/113:16:00,,,,0,,,caipu/301001.jpg,1243
3059,429,609968,,,油焖麻辣虾,0,1,65,,2016/8/113:17:00,,,,0,,,caipu/101003.jpg,1452
3063,429,609962,,,倒立蒸梭子蟹,0,1,169,,2016/8/113:18:00,,,,0,,,caipu/102002.jpg,1452
3065,429,609943,,,剁椒鱼头,0,1,55,,2016/8/113:18:00,,,,0,,,caipu/103004.jpg,1452
3067,429,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/113:20:00,,,,0,,,caipu/303003.jpg,1452
2546,381,609946,,,谷稻小庄,0,1,38,,2016/8/113:21:00,,,,0,,,caipu/404002.jpg,1243
2549,381,610052,,,黄油曲奇饼干,0,1,16,,2016/8/113:22:00,,,,0,,,caipu/501001.jpg,1243
2551,381,610008,,,五色糯米饭(七色),0,1,35,,2016/8/113:23:00,,,,0,,,caipu/601002.jpg,1243
3068,429,609948,,,露露无糖杏仁露,0,1,7,,2016/8/113:24:00,,,,0,,,caipu/404004.jpg,1452
3069,429,609947,,,北冰洋汽水,0,1,5,,2016/8/113:24:00,,,,0,,,caipu/404003.jpg,1452
3070,429,609971,,,大理石奶油蛋糕,0,1,13,,2016/8/113:25:00,,,,0,,,caipu/502001.jpg,1452
3074,429,610072,,,53度茅台,0,1,128,,2016/8/113:26:00,,,,0,,,caipu/401005.jpg,1452
3077,429,610056,,,纸杯蛋糕,0,1,8,,2016/8/113:27:00,,,,0,,,caipu/501005.jpg,1452
3078,429,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016/8/113:29:00,,,,0,,,caipu/601001.jpg,1452
3082,429,610044,,,木须豌豆,0,1,32,,2016/8/113:31:00,,,,0,,,caipu/305003.jpg,1452
3080,429,610021,,,爆炒鸡翅,0,1,56,,2016/8/113:31:00,,,,0,,,caipu/204004.jpg,1452
3079,429,609939,,,香菇鸡肉粥,0,1,15,,2016/8/113:31:00,,,,0,,,caipu/602005.jpg,1452
3081,429,610023,,,啤酒鸭,0,1,48,,2016/8/113:31:00,,,,0,,,caipu/204006.jpg,1452
3083,429,609950,,,大蒜苋菜,0,1,30,,2016/8/113:34:00,,,,0,,,caipu/303001.jpg,1452
3116,433,609978,,,爆炒鳝碌,0,1,55,,2016/8/113:38:00,,,,0,,,caipu/106003.jpg,1109
3117,433,609955,,,红酒炖羊肉,0,1,108,,2016/8/113:39:00,,,,0,,,caipu/202001.jpg,1109
3118,433,609965,,,葱姜炒蟹,0,1,109,,2016/8/113:41:00,,,,0,,,caipu/102005.jpg,1109
3119,433,609989,,,青岛啤酒罐装,0,2,7,,2016/8/113:41:00,,,,0,,,caipu/403004.jpg,1109
3120,433,609944,,,水煮鱼,0,1,65,,2016/8/113:44:00,,,,0,,,caipu/103005.jpg,1109
3121,433,609990,,,特醇嘉士伯啤酒罐装,0,2,6,,2016/8/113:46:00,,,,0,,,caipu/403005.jpg,1109
3122,433,609988,,,百威啤酒罐装,0,2,6,,2016/8/113:48:00,,,,0,,,caipu/403003.jpg,1109
3123,433,609942,,,辣炒鱿鱼,0,1,58,,2016/8/113:48:00,,,,0,,,caipu/103003.jpg,1109
3124,433,610011,,,白饭/大碗,0,1,10,,2016/8/113:49:00,,,,0,,,caipu/601005.jpg,1109
3127,433,610028,,,培根花菜,0,1,35,,2016/8/113:50:00,,,,0,,,caipu/304002.jpg,1109
3126,433,610050,,,番茄甘蓝,0,1,33,,2016/8/113:50:00,,,,0,,,caipu/301004.jpg,1109
4509,569,609963,,,盘蟹蒸蛋,0,2,55,,2016/8/117:06:00,,,,0,,,caipu/102003.jpg,1143
4513,569,609936,,,皮蛋瘦肉粥,0,5,16,,2016/8/117:16:00,,,,0,,,caipu/602002.jpg,1143
4516,569,609932,,,爆炒猪肝,0,2,68,,2016/8/117:18:00,,,,0,,,caipu/203003.jpg,1143
5453,655,609968,,,油焖麻辣虾,0,1,65,,2016/8/117:32:00,,,,0,,,caipu/101003.jpg,1268
5461,655,609957,,,蒙古烤羊腿,0,1,48,,2016/8/117:33:00,,,,0,,,caipu/202003.jpg,1268
5468,655,609946,,,谷稻小庄,0,1,38,,2016/8/117:33:00,,,,0,,,caipu/404002.jpg,1268
5465,655,609953,,,凉拌菠菜,0,1,27,,2016/8/117:33:00,,,,0,,,caipu/303004.jpg,1268
5470,655,610011,,,白饭/大碗,0,2,10,,2016/8/117:35:00,,,,0,,,caipu/601005.jpg,1268
5471,655,609958,,,香辣爆羊肝,0,1,28,,2016/8/117:36:00,,,,0,,,caipu/202004.jpg,1268
4586,577,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/117:37:00,,,,0,,,caipu/101001.jpg,1150
5143,622,610043,,,肉丁茄子,0,1,39,,2016/8/117:40:00,,,,0,,,caipu/305002.jpg,1220
5142,622,609984,,,重庆特色油烧兔,0,1,69,,2016/8/117:40:00,,,,0,,,caipu/205004.jpg,1220
4588,577,609931,,,焖猪手,0,1,58,,2016/8/117:40:00,,,,0,,,caipu/203002.jpg,1150
4593,577,609934,,,芹菜炒腰花,0,1,18,,2016/8/117:41:00,,,,0,,,caipu/203005.jpg,1150
5472,655,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016/8/117:41:00,,,,0,,,caipu/202006.jpg,1268
5144,622,610025,,,番茄蛋汤,0,1,25,,2016/8/117:43:00,,,,0,,,caipu/204008.jpg,1220
5473,655,610010,,,白饭/小碗,0,2,1,,2016/8/117:44:00,,,,0,,,caipu/601004.jpg,1268
4597,577,609953,,,凉拌菠菜,0,1,27,,2016/8/117:44:00,,,,0,,,caipu/303004.jpg,1150
5145,622,610010,,,白饭/小碗,0,2,1,,2016/8/117:45:00,,,,0,,,caipu/601004.jpg,1220
5149,622,610052,,,黄油曲奇饼干,0,1,16,,2016/8/117:46:00,,,,0,,,caipu/501001.jpg,1220
5152,622,609949,,,意文柠檬汁,0,1,13,,2016/8/117:47:00,,,,0,,,caipu/404005.jpg,1220
4600,577,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/117:48:00,,,,0,,,caipu/304001.jpg,1150
4604,577,609946,,,谷稻小庄,0,1,38,,2016/8/117:49:00,,,,0,,,caipu/404002.jpg,1150
4609,577,610008,,,五色糯米饭(七色),0,1,35,,2016/8/117:50:00,,,,0,,,caipu/601002.jpg,1150
5428,651,610039,,,培根紫菜卷,0,1,30,,2016/8/118:12:00,,,,0,,,caipu/105003.jpg,1593
5430,651,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016/8/118:13:00,,,,0,,,caipu/205001.jpg,1593
5432,651,610031,,,糖醋蕃茄溜青花,0,1,33,,2016/8/118:17:00,,,,0,,,caipu/304005.jpg,1593
5437,651,610011,,,白饭/大碗,0,1,10,,2016/8/118:19:00,,,,0,,,caipu/601005.jpg,1593
5440,651,610018,,,照烧鸡腿,0,1,16,,2016/8/118:20:00,,,,0,,,caipu/204001.jpg,1593
5875,694,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/118:27:00,,,,0,,,caipu/101001.jpg,1122
5876,694,609969,,,香辣腐乳炒虾,0,1,56,,2016/8/118:29:00,,,,0,,,caipu/101004.jpg,1122
5877,694,609944,,,水煮鱼,0,1,65,,2016/8/118:30:00,,,,0,,,caipu/103005.jpg,1122
5878,694,610019,,,白斩鸡,0,1,88,,2016/8/118:31:00,,,,0,,,caipu/204002.jpg,1122
5879,694,610069,,,50度古井贡酒,0,1,90,,2016/8/118:31:00,,,,0,,,caipu/401002.jpg,1122
5881,694,609999,,,鱼香肉丝拌面,0,1,18,,2016/8/118:32:00,,,,0,,,caipu/603003.jpg,1122
5880,694,609975,,,一品香酥藕,0,1,10,,2016/8/118:32:00,,,,0,,,caipu/502005.jpg,1122
5882,694,609965,,,葱姜炒蟹,0,1,109,,2016/8/118:35:00,,,,0,,,caipu/102005.jpg,1122
5883,694,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016/8/118:36:00,,,,0,,,caipu/111.jpg,1122
5884,694,609950,,,大蒜苋菜,0,1,30,,2016/8/118:37:00,,,,0,,,caipu/303001.jpg,1122
3461,462,609935,,,山药养生粥,0,1,19,,2016/8/118:45:00,,,,0,,,caipu/602001.jpg,1187
3458,462,609965,,,葱姜炒蟹,0,1,109,,2016/8/118:45:00,,,,0,,,caipu/102005.jpg,1187
3462,462,609933,,,自制猪肉脯,0,1,48,,2016/8/118:46:00,,,,0,,,caipu/203004.jpg,1187
3465,462,609939,,,香菇鸡肉粥,0,1,15,,2016/8/118:46:00,,,,0,,,caipu/602005.jpg,1187
3470,462,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/118:47:00,,,,0,,,caipu/304001.jpg,1187
3467,462,609953,,,凉拌菠菜,0,1,27,,2016/8/118:47:00,,,,0,,,caipu/303004.jpg,1187
3481,462,610027,,,清炒菊花菜,0,1,30,,2016/8/118:48:00,,,,0,,,caipu/304001.jpg,1187
3479,462,610028,,,培根花菜,0,1,35,,2016/8/118:48:00,,,,0,,,caipu/304002.jpg,1187
3484,462,610057,,,宝宝版牛肉肠粉,0,1,15,,2016/8/118:48:00,,,,0,,,caipu/604001.jpg,1187
3477,462,610004,,,南瓜芝士包,0,1,10,,2016/8/118:48:00,,,,0,,,caipu/503003.jpg,1187
3483,462,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,,2016/8/118:48:00,,,,0,,,caipu/402004.jpg,1187
3475,462,609998,,,清爽拌凉面,0,1,15,,2016/8/118:48:00,,,,0,,,caipu/603002.jpg,1187
3486,462,610009,,,黑米恋上葡萄,0,1,33,,2016/8/118:49:00,,,,0,,,caipu/601003.jpg,1187
3411,458,610063,,,蒜香辣花甲,0,1,45,,2016/8/119:27:00,,,,0,,,caipu/104002.jpg,1455
3413,458,609943,,,剁椒鱼头,0,1,55,,2016/8/119:28:00,,,,0,,,caipu/103004.jpg,1455
3418,458,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/119:28:00,,,,0,,,caipu/304001.jpg,1455
3416,458,610044,,,木须豌豆,0,1,32,,2016/8/119:28:00,,,,0,,,caipu/305003.jpg,1455
3415,458,609942,,,辣炒鱿鱼,0,1,58,,2016/8/119:28:00,,,,0,,,caipu/103003.jpg,1455
3422,458,610017,,,酸辣藕丁,0,1,33,,2016/8/119:29:00,,,,0,,,caipu/302006.jpg,1455
3419,458,609951,,,炝炒大白菜,0,1,29,,2016/8/119:29:00,,,,0,,,caipu/303002.jpg,1455
3423,458,609939,,,香菇鸡肉粥,0,1,15,,2016/8/119:29:00,,,,0,,,caipu/602005.jpg,1455
3430,458,609983,,,干锅田鸡,0,1,88,,2016/8/119:30:00,,,,0,,,caipu/205003.jpg,1455
3428,458,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016/8/119:30:00,,,,0,,,caipu/205001.jpg,1455
3427,458,609982,,,五香酱驴肉,0,1,52,,2016/8/119:30:00,,,,0,,,caipu/205002.jpg,1455
3433,458,610036,,,路易拉菲红酒干红,0,1,158,,2016/8/119:30:00,,,,0,,,caipu/402005.jpg,1455
3435,458,609964,,,避风塘炒蟹,0,1,48,,2016/8/119:31:00,,,,0,,,caipu/102004.jpg,1455
3441,458,610011,,,白饭/大碗,0,1,10,,2016/8/119:31:00,,,,0,,,caipu/601005.jpg,1455
3516,467,609970,,,麻辣小龙虾,0,1,99,,2016/8/119:40:00,,,,0,,,caipu/101006.jpg,1213
3520,467,610004,,,南瓜芝士包,0,1,10,,2016/8/119:42:00,,,,0,,,caipu/503003.jpg,1213
3519,467,609994,,,独家薄荷鲜虾牛肉卷,0,1,45,,2016/8/119:42:00,,,,0,,,caipu/201004.jpg,1213
3525,467,610011,,,白饭/大碗,0,2,10,,2016/8/119:44:00,,,,0,,,caipu/601005.jpg,1213
4435,562,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/119:44:00,,,,0,,,caipu/101001.jpg,1552
3528,467,609941,,,清蒸海鱼,0,1,78,,2016/8/119:45:00,,,,0,,,caipu/103002.jpg,1213
3547,467,609958,,,香辣爆羊肝,0,1,28,,2016/8/119:45:00,,,,0,,,caipu/202004.jpg,1213
3537,467,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/119:45:00,,,,0,,,caipu/303003.jpg,1213
3549,467,609999,,,鱼香肉丝拌面,0,1,18,,2016/8/119:46:00,,,,0,,,caipu/603003.jpg,1213
3568,467,610034,,,法国波尔多AOC干红葡萄酒原,0,1,159,,2016/8/119:47:00,,,,0,,,caipu/402003.jpg,1213
3557,467,610013,,,番茄炖秋葵,0,1,35,,2016/8/119:47:00,,,,0,,,caipu/302002.jpg,1213
3570,467,610017,,,酸辣藕丁,0,1,33,,2016/8/119:47:00,,,,0,,,caipu/302006.jpg,1213
3578,467,609947,,,北冰洋汽水,0,1,5,,2016/8/119:49:00,,,,0,,,caipu/404003.jpg,1213
3574,467,610062,,,蒜蓉生蚝,0,1,49,,2016/8/119:49:00,,,,0,,,caipu/104001.jpg,1213
3580,467,609948,,,露露无糖杏仁露,0,1,7,,2016/8/119:50:00,,,,0,,,caipu/404004.jpg,1213
4438,562,609935,,,山药养生粥,0,1,19,,2016/8/119:50:00,,,,0,,,caipu/602001.jpg,1552
4441,562,609994,,,独家薄荷鲜虾牛肉卷,0,1,45,,2016/8/119:54:00,,,,0,,,caipu/201004.jpg,1552
4447,562,609930,,,豌豆薯仔猪骨汤,0,3,39,,2016/8/119:56:00,,,,0,,,caipu/203001.jpg,1552
4455,562,610011,,,白饭/大碗,0,1,10,,2016/8/119:57:00,,,,0,,,caipu/601005.jpg,1552
3715,486,609970,,,麻辣小龙虾,0,1,99,,2016/8/120:31:00,,,,0,,,caipu/101006.jpg,1156
3719,486,609990,,,特醇嘉士伯啤酒罐装,0,1,6,,2016/8/120:31:00,,,,0,,,caipu/403005.jpg,1156
3713,486,609967,,,香酥两吃大虾,0,1,89,,2016/8/120:31:00,,,,0,,,caipu/101002.jpg,1156
3721,486,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/120:33:00,,,,0,,,caipu/302001.jpg,1156
3720,486,610011,,,白饭/大碗,0,1,10,,2016/8/120:33:00,,,,0,,,caipu/601005.jpg,1156
3722,486,609989,,,青岛啤酒罐装,0,1,7,,2016/8/120:34:00,,,,0,,,caipu/403004.jpg,1156
3726,486,610023,,,啤酒鸭,0,1,48,,2016/8/120:34:00,,,,0,,,caipu/204006.jpg,1156
3729,486,610039,,,培根紫菜卷,0,1,30,,2016/8/120:34:00,,,,0,,,caipu/105003.jpg,1156
3723,486,610017,,,酸辣藕丁,0,1,33,,2016/8/120:34:00,,,,0,,,caipu/302006.jpg,1156
3731,486,610025,,,番茄蛋汤,0,1,25,,2016/8/120:35:00,,,,0,,,caipu/204008.jpg,1156
3735,486,609951,,,炝炒大白菜,0,1,29,,2016/8/120:35:00,,,,0,,,caipu/303002.jpg,1156
3738,486,609958,,,香辣爆羊肝,0,1,28,,2016/8/120:36:00,,,,0,,,caipu/202004.jpg,1156
4027,517,609943,,,剁椒鱼头,0,1,55,,2016/8/121:11:00,,,,0,,,caipu/103004.jpg,1008
4028,517,609970,,,麻辣小龙虾,0,1,99,,2016/8/121:17:00,,,,0,,,caipu/101006.jpg,1008
4029,517,610014,,,金玉良缘,0,1,30,,2016/8/121:18:00,,,,0,,,caipu/302003.jpg,1008
4030,517,610030,,,番茄有机花菜,0,1,32,,2016/8/121:19:00,,,,0,,,caipu/304004.jpg,1008
3356,452,609944,,,水煮鱼,0,1,65,,2016/8/121:19:00,,,,0,,,caipu/103005.jpg,1114
3362,452,610010,,,白饭/小碗,0,2,1,,2016/8/121:20:00,,,,0,,,caipu/601004.jpg,1114
3363,452,610053,,,蛋挞,0,1,8,,2016/8/121:20:00,,,,0,,,caipu/501002.jpg,1114
3364,452,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016/8/121:21:00,,,,0,,,caipu/301001.jpg,1114
4032,517,609946,,,谷稻小庄,0,1,38,,2016/8/121:21:00,,,,0,,,caipu/404002.jpg,1008
4033,517,610011,,,白饭/大碗,0,1,10,,2016/8/121:21:00,,,,0,,,caipu/601005.jpg,1008
4031,517,610015,,,葱油凉拌藕片,0,1,30,,2016/8/121:21:00,,,,0,,,caipu/302004.jpg,1008
3365,452,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016/8/121:25:00,,,,0,,,caipu/203001.jpg,1114
3378,452,609953,,,凉拌菠菜,0,1,27,,2016/8/121:29:00,,,,0,,,caipu/303004.jpg,1114
3301,448,610008,,,五色糯米饭(七色),0,1,35,,2016/8/121:37:00,,,,0,,,caipu/601002.jpg,1449
3300,448,609969,,,香辣腐乳炒虾,0,1,56,,2016/8/121:37:00,,,,0,,,caipu/101004.jpg,1449
3304,448,609950,,,大蒜苋菜,0,1,30,,2016/8/121:39:00,,,,0,,,caipu/303001.jpg,1449
3309,448,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016/8/121:40:00,,,,0,,,caipu/111.jpg,1449
3315,448,610025,,,番茄蛋汤,0,1,25,,2016/8/121:41:00,,,,0,,,caipu/204008.jpg,1449
3321,448,610016,,,五彩藕苗,0,1,35,,2016/8/121:43:00,,,,0,,,caipu/302005.jpg,1449
3320,448,610014,,,金玉良缘,0,1,30,,2016/8/121:43:00,,,,0,,,caipu/302003.jpg,1449
3327,448,609998,,,清爽拌凉面,0,1,15,,2016/8/121:45:00,,,,0,,,caipu/603002.jpg,1449
3330,448,609988,,,百威啤酒罐装,0,1,6,,2016/8/121:47:00,,,,0,,,caipu/403003.jpg,1449
3332,448,609931,,,焖猪手,0,1,58,,2016/8/121:48:00,,,,0,,,caipu/203002.jpg,1449
3334,448,609974,,,南瓜枸杞小饼干,0,1,19,,2016/8/121:49:00,,,,0,,,caipu/502004.jpg,1449
3336,448,609933,,,自制猪肉脯,0,1,48,,2016/8/121:50:00,,,,0,,,caipu/203004.jpg,1449
3343,448,609942,,,辣炒鱿鱼,0,1,58,,2016/8/121:52:00,,,,0,,,caipu/103003.jpg,1449
3341,448,609936,,,皮蛋瘦肉粥,0,1,16,,2016/8/121:52:00,,,,0,,,caipu/602002.jpg,1449
1056,193,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016/8/211:20:00,,,,0,,,caipu/205001.jpg,1084
1057,193,610024,,,红酒土豆烧鸭腿,0,1,48,,2016/8/211:24:00,,,,0,,,caipu/204007.jpg,1084
857,166,609944,,,水煮鱼,0,1,65,,2016/8/211:24:00,,,,0,,,caipu/103005.jpg,986
856,166,609965,,,葱姜炒蟹,0,1,109,,2016/8/211:24:00,,,,0,,,caipu/102005.jpg,986
866,166,610023,,,啤酒鸭,0,1,48,,2016/8/211:24:00,,,,0,,,caipu/204006.jpg,986
874,166,609988,,,百威啤酒罐装,0,2,6,,2016/8/211:25:00,,,,0,,,caipu/403003.jpg,986
1058,193,609991,,,香烤牛排,0,1,55,,2016/8/211:30:00,,,,0,,,caipu/201001.jpg,1084
883,166,609971,,,大理石奶油蛋糕,0,2,13,,2016/8/211:30:00,,,,0,,,caipu/502001.jpg,986
1059,193,610030,,,番茄有机花菜,0,1,32,,2016/8/211:30:00,,,,0,,,caipu/304004.jpg,1084
1060,193,609949,,,意文柠檬汁,0,1,13,,2016/8/211:31:00,,,,0,,,caipu/404005.jpg,1084
1063,193,610000,,,酸辣汤面,0,1,16,,2016/8/211:32:00,,,,0,,,caipu/603004.jpg,1084
1062,193,610053,,,蛋挞,0,1,8,,2016/8/211:32:00,,,,0,,,caipu/501002.jpg,1084
1064,193,610060,,,广式虾仁肠粉,0,1,18,,2016/8/211:33:00,,,,0,,,caipu/604004.jpg,1084
2213,342,609941,,,清蒸海鱼,0,1,78,,2016/8/211:58:00,,,,0,,,caipu/103002.jpg,1450
2214,342,610037,,,辣炒海带丝,0,1,19,,2016/8/212:05:00,,,,0,,,caipu/105001.jpg,1450
2215,342,609975,,,一品香酥藕,0,1,10,,2016/8/212:05:00,,,,0,,,caipu/502005.jpg,1450
2216,342,610010,,,白饭/小碗,0,2,1,,2016/8/212:10:00,,,,0,,,caipu/601004.jpg,1450
